Format Version,1.24,Take Name,Alextest,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-07-19 04.23.05.560 PM,Capture Start Frame,1662106,Total Frames in Take,9338,Total Exported Frames,9338,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.160000,-289.766510,364.607544,1151.394775,-119.628128,98.445862,1190.731079,-175.308502,102.417389,1227.672485,-154.583710,53.494045,1235.308838,-315.923920,632.253052,1042.497437,-138.801956,620.987183,1087.811401,-254.035706,701.340088,1073.899536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.170000,-289.840607,364.606537,1151.326050,-119.719292,98.407928,1190.731934,-175.389862,102.387444,1227.658569,-154.668304,53.464642,1235.288086,-315.938812,632.250671,1042.491455,-138.817108,620.979919,1087.824707,-254.042053,701.334045,1073.904663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.180000,-289.892639,364.595245,1151.295288,-119.786476,98.379333,1190.722168,-175.481262,102.374214,1227.637451,-154.755844,53.447258,1235.259277,-315.946747,632.256836,1042.494263,-138.828918,620.971619,1087.813477,-254.050232,701.334351,1073.911743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.190000,-289.936127,364.590424,1151.277832,-119.847931,98.362442,1190.707886,-175.565430,102.354668,1227.603149,-154.894043,53.395138,1235.241211,-315.965118,632.257263,1042.481567,-138.847473,620.955627,1087.811279,-254.055801,701.331299,1073.909302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.200000,-290.046082,364.590881,1151.186157,-119.936623,98.336510,1190.690430,-175.666153,102.342216,1227.557495,-154.986359,53.384506,1235.213379,-315.971222,632.263611,1042.480469,-138.870178,620.949890,1087.800903,-254.065063,701.334351,1073.900635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.210000,-290.093872,364.588745,1151.166260,-120.010658,98.313713,1190.651489,-175.733582,102.334702,1227.522827,-155.057388,53.356758,1235.176147,-315.981476,632.269104,1042.460449,-138.888535,620.948853,1087.808472,-254.080505,701.333984,1073.899048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.220000,-290.153229,364.588867,1151.134644,-120.082481,98.289261,1190.610229,-175.796890,102.315582,1227.489136,-155.134583,53.336033,1235.144897,-315.997925,632.278320,1042.459961,-138.908112,620.935425,1087.808472,-254.095673,701.331421,1073.893066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.230000,-290.337799,364.617432,1151.140137,-120.121880,98.280594,1190.554443,-175.859848,102.302849,1227.460449,-155.214905,53.332169,1235.116089,-316.015625,632.289124,1042.456055,-138.933014,620.920410,1087.807129,-254.114365,701.331421,1073.892700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.240000,-290.387299,364.610565,1151.110352,-120.198067,98.248619,1190.512451,-175.938049,102.285492,1227.408569,-155.299438,53.314846,1235.073242,-316.032471,632.290955,1042.442383,-138.943436,620.903381,1087.804077,-254.126633,701.326050,1073.893188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.250000,-290.417206,364.604797,1151.082275,-120.275764,98.228439,1190.468262,-176.027817,102.262871,1227.357300,-155.386292,53.297089,1235.047729,-316.039398,632.288818,1042.434570,-138.956070,620.895386,1087.798462,-254.128693,701.325378,1073.883667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
