Timestamp,ElbowFlex,ShoulderFlex1,ShoulderFlex2,ShoulderFlex3,ForearmFlex,HandFlex1,HandFlex2,P_x,P_y,P_z,O_x,O_y,O_z
1722488606.5183203,-38.4,-45.4,-123.58,-32.91,-135.08,-11.99,-7.82,0.09002434462308884,0.4901402462273836,0.08419002126902342
1722488606.7032468,-36.99,-45.4,-124.14,-32.3,-134.87,-11.99,-7.82,0.08787044882774353,0.47733851335942745,0.07270695269107819
1722488606.7895012,-36.99,-45.4,-124.14,-33.0,-134.87,-11.99,-7.82,0.08797705173492432,0.4747545604695915,0.07683836203068495
1722488606.868681,-37.54,-45.4,-123.52,-33.66,-135.55,-11.99,-7.82,0.08725617080926895,0.471606922801584,0.07237155735492706
1722488606.9394186,-37.54,-45.4,-123.52,-33.13,-134.87,-11.99,-7.82,0.08673008531332016,0.46751383133232594,0.07283771689981222
1722488607.0105798,-37.54,-45.4,-123.52,-33.71,-135.37,-11.99,-7.15,0.08646274358034134,0.4677493607159704,0.07839394267648458
1722488607.0859458,-37.54,-45.4,-123.52,-33.0,-135.37,-11.99,-7.9,0.08542560786008835,0.46526695881038904,0.0766275878995657
1722488607.1540265,-37.54,-45.4,-124.09,-33.0,-135.37,-11.99,-7.9,0.08524186909198761,0.462716028559953,0.0769339557737112
1722488607.2227104,-37.54,-45.4,-123.49,-33.0,-135.35,-11.99,-7.9,0.08399202674627304,0.45954740373417735,0.0702973622828722
1722488607.2904294,-37.54,-45.4,-123.49,-33.86,-135.35,-11.99,-7.9,0.08398926258087158,0.4596038134768605,0.06991771515458822
1722488607.358679,-37.54,-45.4,-124.16,-32.77,-134.78,-11.99,-7.34,0.08448471128940582,0.45646699983626604,0.06961663905531168
1722488607.4264848,-37.54,-45.4,-124.16,-32.77,-134.78,-11.99,-7.34,0.0845826119184494,0.4575521042570472,0.06444562692195177
1722488607.4957938,-37.54,-45.4,-124.16,-33.28,-134.78,-11.99,-7.34,0.08467461913824081,0.4579959651455283,0.06476855091750622
1722488607.56342,-38.17,-45.4,-124.16,-33.28,-134.78,-11.99,-6.79,0.08480503410100937,0.45799665059894323,0.06233104504644871
1722488607.6321099,-38.17,-45.4,-123.63,-33.28,-134.78,-12.54,-6.79,0.08475510776042938,0.4582775766029954,0.05791194178164005
1722488607.701213,-37.62,-45.4,-123.63,-33.93,-134.78,-12.54,-7.42,0.08484555780887604,0.45837293192744255,0.058414312079548836
1722488607.769344,-37.62,-45.4,-123.63,-33.03,-134.78,-12.54,-7.93,0.08475688844919205,0.45931407902389765,0.0597506295889616
1722488607.8369799,-37.62,-45.4,-123.63,-33.03,-134.78,-12.54,-7.93,0.08351469039916992,0.4586452478542924,0.05972788296639919
1722488607.9054873,-37.62,-45.4,-123.63,-33.29,-134.78,-11.92,-7.23,0.08334975689649582,0.4593631005845964,0.057287050411105156
1722488607.9737139,-36.95,-45.4,-123.63,-33.29,-134.78,-11.92,-7.23,0.08339550346136093,0.45953815896064043,0.057838160544633865
1722488608.0417688,-37.47,-45.4,-123.63,-33.29,-134.78,-11.92,-7.74,0.08333731442689896,0.4596702163107693,0.06340010277926922
1722488608.1103141,-37.47,-45.4,-124.13,-33.88,-134.78,-11.92,-7.74,0.08286958187818527,0.4614949254319072,0.06536301597952843
1722488608.1784472,-37.47,-45.4,-124.13,-33.22,-134.78,-11.92,-7.74,0.08248475939035416,0.46311633149161935,0.06562492996454239
1722488608.2463439,-37.47,-45.4,-124.13,-33.22,-134.78,-11.92,-7.74,0.08157217502593994,0.4628890701569617,0.06411268189549446
1722488608.313744,-37.47,-45.4,-124.13,-33.22,-134.78,-12.45,-7.74,0.08142178505659103,0.4632371845655143,0.06626410968601704
1722488608.381391,-36.87,-45.4,-124.13,-33.77,-134.78,-12.45,-7.74,0.08058877289295197,0.46310214372351766,0.06615816988050938
1722488608.4497385,-36.87,-45.4,-124.13,-33.77,-134.78,-12.45,-7.74,0.07955176383256912,0.46343684243038297,0.07055230066180229
1722488608.516979,-37.55,-45.4,-124.13,-33.77,-134.78,-12.45,-7.74,0.07915610074996948,0.4632141822949052,0.0660671629011631
1722488608.5878053,-37.55,-45.4,-123.63,-33.25,-135.36,-12.45,-7.74,0.07883895188570023,0.46264148503541946,0.0648212805390358
1722488608.6569142,-37.55,-45.4,-123.63,-33.81,-135.36,-12.45,-7.74,0.07841615378856659,0.46391700580716133,0.07057758420705795
1722488608.7242599,-38.08,-44.89,-123.63,-33.81,-135.36,-12.45,-7.74,0.07800133526325226,0.46363145485520363,0.07063610851764679
1722488608.7932053,-37.23,-44.89,-123.63,-33.23,-135.36,-13.09,-7.74,0.07696682959794998,0.46374137699604034,0.06947280094027519
1722488608.861383,-37.23,-44.89,-123.63,-33.23,-135.36,-13.7,-7.74,0.07636050879955292,0.46508195670321584,0.07175610214471817
1722488608.9291074,-37.23,-45.4,-123.63,-33.23,-134.83,-14.29,-7.74,0.07616294920444489,0.46498818369582295,0.06937119364738464
1722488608.9972866,-37.23,-45.4,-123.63,-33.23,-133.37,-13.73,-7.21,0.07571811228990555,0.46510710287839174,0.07254418730735779
1722488609.065985,-37.23,-45.4,-123.63,-33.23,-132.69,-12.32,-5.22,0.07546817511320114,0.4649027129635215,0.07277047075331211
1722488609.133644,-37.99,-45.4,-123.63,-33.23,-132.69,-13.94,-3.95,0.07467819005250931,0.46434810012578964,0.06773409433662891
1722488609.2007236,-37.99,-45.4,-123.63,-33.23,-132.69,-15.48,-3.95,0.07377061992883682,0.463934775441885,0.06931252032518387
