Timestamp,ElbowFlex,ShoulderFlex1,ShoulderFlex2,ShoulderFlex3,ForearmFlex,HandFlex1,HandFlex2,P_x,P_y,P_z,O_x,O_y,O_z
1724302336.5887332,-21.48,-59.31,-133.41,-40.94,-135.64,-20.73,0.82,0.0941370278596878,0.48648026026785374,0.04258221015334129
1724302336.7883344,-20.93,-59.31,-133.41,-41.04,-135.49,-20.73,0.82,0.09269806742668152,0.4751858764793724,0.06095403991639614
1724302336.878077,-20.93,-59.31,-133.41,-41.04,-135.49,-20.73,0.82,0.08941151946783066,0.4742742725647986,0.06717892456799746
1724302336.9769096,-20.93,-58.71,-133.41,-40.31,-135.49,-20.73,0.82,0.0912003368139267,0.46949482534546405,0.07451566820964217
1724302337.0727017,-20.93,-58.71,-133.41,-41.44,-135.49,-20.73,0.82,0.09254761040210724,0.47014690947253257,0.07292777020484209
1724302337.1488914,-20.93,-58.71,-133.41,-40.81,-136.18,-20.73,0.82,0.09417365491390228,0.4687876864336431,0.07330742897465825
1724302337.2451131,-20.93,-58.71,-133.41,-40.81,-135.56,-20.73,0.82,0.0958823710680008,0.4685861845500767,0.07185270264744759
1724302337.3216746,-20.93,-58.71,-133.96,-40.81,-135.56,-20.13,0.82,0.09701736271381378,0.46837591007351875,0.07562642823904753
1724302337.3974054,-20.93,-58.71,-133.96,-40.81,-135.56,-20.91,0.82,0.09818513691425323,0.4683930624742061,0.07699982356280088
1724302337.4948952,-21.5,-58.71,-133.96,-41.35,-135.56,-20.91,0.82,0.09952244162559509,0.4679500369820744,0.07873172732070088
1724302337.5702815,-21.5,-58.71,-133.39,-41.35,-135.56,-20.91,0.82,0.1015113890171051,0.46828639693558216,0.07929313788190484
1724302337.6706262,-20.88,-59.22,-131.81,-41.35,-136.16,-20.01,-0.04,0.10279880464076996,0.46857765782624483,0.081532281357795
1724302337.7715774,-20.88,-58.1,-130.65,-40.18,-135.33,-20.01,2.8,0.10349778831005096,0.46833655680529773,0.08539859321899712
1724302337.8720043,-20.88,-57.15,-130.1,-40.55,-135.33,-20.01,1.19,0.10394711792469025,0.4683879571966827,0.08715382777154446
1724302337.974815,-22.65,-56.64,-129.53,-39.22,-135.33,-19.34,0.52,0.10404856503009796,0.46648967638611794,0.08616339252330363
